InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,price_total
539141,33817,PRODUTO TESTE,3,2011-06-08,1.03,10090,United Kingdom,3.09
541585,46651,PRODUTO TESTE,11,2011-02-17,31.03,10193,United Kingdom,341.33000000000004
542283,58899,PRODUTO TESTE,29,2011-03-25,20.78,10113,United Kingdom,602.62
536120,52186,PRODUTO TESTE,46,2011-04-18,10.08,10076,United Kingdom,463.68
537994,89146,PRODUTO TESTE,19,2011-11-01,48.99,10092,United Kingdom,930.8100000000001
542178,27013,PRODUTO TESTE,28,2011-04-11,20.49,10058,United Kingdom,573.7199999999999
538922,52496,PRODUTO TESTE,42,2011-05-12,17.1,10131,United Kingdom,718.2
536083,31173,PRODUTO TESTE,32,2011-11-07,8.87,10070,United Kingdom,283.84
536209,10592,PRODUTO TESTE,9,2011-03-01,49.89,10110,United Kingdom,449.01
543438,47326,PRODUTO TESTE,10,2011-08-31,42.87,10073,United Kingdom,428.7
537381,15094,PRODUTO TESTE,30,2011-07-21,3.96,10064,Eire,118.8
536903,43489,PRODUTO TESTE,10,2011-12-26,28.5,10194,United Kingdom,285.0
541060,66936,PRODUTO TESTE,8,2011-06-28,7.8,10069,United Kingdom,62.4
537070,43824,PRODUTO TESTE,27,2011-07-10,35.93,10014,United Kingdom,970.11
541877,71013,PRODUTO TESTE,29,2011-11-07,24.46,10075,Germany,709.34
540896,36547,PRODUTO TESTE,8,2011-12-28,5.96,10106,United Kingdom,47.68
540424,88763,PRODUTO TESTE,37,2011-09-12,45.58,10061,United Kingdom,1686.46
543005,31849,PRODUTO TESTE,16,2011-11-16,17.39,10033,Germany,278.24
541802,55082,PRODUTO TESTE,29,2011-12-24,3.01,10100,United Kingdom,87.28999999999999
539737,74436,PRODUTO TESTE,4,2011-09-26,47.29,10144,United Kingdom,189.16
536138,42582,PRODUTO TESTE,12,2011-04-17,7.52,10193,United Kingdom,90.24
538461,37374,PRODUTO TESTE,28,2011-08-23,24.02,10077,United Kingdom,672.56
537182,72796,PRODUTO TESTE,1,2011-03-28,27.46,10172,Eire,27.46
536140,16660,PRODUTO TESTE,12,2011-07-02,12.24,10042,Eire,146.88
538458,33897,PRODUTO TESTE,34,2011-06-12,9.28,10156,United Kingdom,315.52
537859,46864,PRODUTO TESTE,37,2011-12-27,6.1,10112,United Kingdom,225.7
536690,29562,PRODUTO TESTE,14,2011-07-22,3.96,10151,Germany,55.44
538811,58521,PRODUTO TESTE,1,2011-12-17,25.65,10151,Eire,25.65
537603,96905,PRODUTO TESTE,25,2011-11-06,6.77,10051,United Kingdom,169.25
538458,64155,PRODUTO TESTE,33,2011-03-03,35.18,10105,United Kingdom,1160.94
536181,63299,PRODUTO TESTE,27,2011-10-10,20.92,10165,Germany,564.84
536453,75327,PRODUTO TESTE,17,2011-04-02,2.24,10194,United Kingdom,38.080000000000005
540076,52337,PRODUTO TESTE,7,2011-06-27,12.97,10036,United Kingdom,90.79
543095,25802,PRODUTO TESTE,20,2011-12-26,17.79,10020,United Kingdom,355.79999999999995
541666,36233,PRODUTO TESTE,11,2011-11-16,33.49,10133,United Kingdom,368.39000000000004
544421,96334,PRODUTO TESTE,28,2011-01-04,12.6,10010,United Kingdom,352.8
538300,41874,PRODUTO TESTE,15,2011-03-08,47.02,10131,United Kingdom,705.3000000000001
543183,39277,PRODUTO TESTE,47,2011-03-25,10.61,10189,United Kingdom,498.66999999999996
544431,83378,PRODUTO TESTE,17,2011-12-21,4.0,10169,United Kingdom,68.0
543564,10448,PRODUTO TESTE,33,2011-01-18,40.84,10020,United Kingdom,1347.72
537238,89104,PRODUTO TESTE,33,2011-08-02,34.04,10184,United Kingdom,1123.32
543909,73644,PRODUTO TESTE,46,2011-12-13,48.56,10184,United Kingdom,2233.76
541076,87758,PRODUTO TESTE,33,2011-07-24,35.64,10115,United Kingdom,1176.1200000000001
537993,17808,PRODUTO TESTE,14,2011-06-12,20.93,10195,France,293.02
536554,13544,PRODUTO TESTE,31,2011-03-06,44.68,10000,Germany,1385.08
542479,40222,PRODUTO TESTE,38,2011-11-17,47.93,10123,United Kingdom,1821.34
539877,86487,PRODUTO TESTE,23,2011-02-08,39.69,10007,United Kingdom,912.8699999999999
538790,54867,PRODUTO TESTE,38,2011-12-07,28.05,10187,United Kingdom,1065.9
539512,74916,PRODUTO TESTE,48,2011-03-23,41.38,10136,United Kingdom,1986.2400000000002
544919,32057,PRODUTO TESTE,36,2011-02-20,9.36,10182,Germany,336.96
539850,40086,PRODUTO TESTE,22,2011-05-08,45.07,10112,United Kingdom,991.54
536708,89010,PRODUTO TESTE,22,2011-01-02,49.98,10016,United Kingdom,1099.56
538518,54108,PRODUTO TESTE,41,2011-01-06,33.42,10005,United Kingdom,1370.22
537308,80166,PRODUTO TESTE,43,2011-03-10,10.2,10067,United Kingdom,438.59999999999997
542172,67591,PRODUTO TESTE,9,2011-09-10,7.65,10148,France,68.85000000000001
543568,94917,PRODUTO TESTE,39,2011-04-01,43.63,10170,United Kingdom,1701.5700000000002
541695,95156,PRODUTO TESTE,7,2011-08-24,37.56,10047,United Kingdom,262.92
542916,80206,PRODUTO TESTE,49,2011-05-09,47.48,10099,France,2326.52
541649,48564,PRODUTO TESTE,45,2011-05-03,44.44,10093,United Kingdom,1999.8
536962,36794,PRODUTO TESTE,32,2011-11-22,8.56,10090,United Kingdom,273.92
540845,68087,PRODUTO TESTE,11,2011-07-06,9.55,10001,United Kingdom,105.05000000000001
536279,26728,PRODUTO TESTE,41,2011-11-10,16.96,10157,United Kingdom,695.36
540934,15462,PRODUTO TESTE,1,2011-08-28,21.91,10187,United Kingdom,21.91
539308,83381,PRODUTO TESTE,38,2011-03-10,3.14,10176,United Kingdom,119.32000000000001
540904,81216,PRODUTO TESTE,32,2011-05-05,36.18,10175,United Kingdom,1157.76
538574,86445,PRODUTO TESTE,2,2011-02-05,4.87,10197,United Kingdom,9.74
538436,64592,PRODUTO TESTE,13,2011-09-10,42.45,10074,United Kingdom,551.85
537165,88086,PRODUTO TESTE,31,2011-06-30,10.49,10170,United Kingdom,325.19
538950,80491,PRODUTO TESTE,31,2011-01-17,36.88,10113,United Kingdom,1143.28
543228,82600,PRODUTO TESTE,14,2011-05-27,29.8,10011,United Kingdom,417.2
544420,55882,PRODUTO TESTE,17,2011-10-30,19.59,10054,United Kingdom,333.03
541524,86247,PRODUTO TESTE,48,2011-12-03,17.99,10086,United Kingdom,863.52
540283,76827,PRODUTO TESTE,7,2011-08-10,10.43,10154,Eire,73.00999999999999
539807,11128,PRODUTO TESTE,45,2011-12-05,7.23,10029,United Kingdom,325.35
543059,69270,PRODUTO TESTE,49,2011-08-20,11.02,10042,United Kingdom,539.98
539723,98073,PRODUTO TESTE,18,2011-05-31,11.55,10107,United Kingdom,207.9
541093,75827,PRODUTO TESTE,39,2011-12-19,17.35,10048,United Kingdom,676.6500000000001
540231,95352,PRODUTO TESTE,41,2011-06-01,23.4,10193,United Kingdom,959.4
538569,15976,PRODUTO TESTE,14,2011-03-02,25.93,10015,United Kingdom,363.02
538612,89232,PRODUTO TESTE,35,2011-02-08,33.4,10192,United Kingdom,1169.0
536708,21545,PRODUTO TESTE,13,2011-07-27,29.63,10158,Eire,385.19
539958,89584,PRODUTO TESTE,38,2011-01-13,24.34,10171,United Kingdom,924.92
542412,97682,PRODUTO TESTE,47,2011-02-13,20.0,10170,France,940.0
542170,55994,PRODUTO TESTE,39,2011-03-31,13.66,10037,United Kingdom,532.74
544871,57927,PRODUTO TESTE,35,2011-07-13,35.64,10186,United Kingdom,1247.4
536359,54814,PRODUTO TESTE,15,2011-06-24,16.22,10118,United Kingdom,243.29999999999998
543155,83806,PRODUTO TESTE,22,2011-07-05,29.52,10175,Eire,649.4399999999999
539927,35333,PRODUTO TESTE,2,2011-12-29,31.88,10115,France,63.76
538546,35492,PRODUTO TESTE,22,2011-03-21,25.69,10074,Eire,565.1800000000001
539213,97160,PRODUTO TESTE,42,2011-06-23,46.46,10023,Eire,1951.32
542143,86491,PRODUTO TESTE,1,2011-08-12,21.37,10020,United Kingdom,21.37
543759,58626,PRODUTO TESTE,44,2011-04-10,21.63,10077,United Kingdom,951.7199999999999
541784,28079,PRODUTO TESTE,27,2011-03-08,44.7,10162,Germany,1206.9
541873,89118,PRODUTO TESTE,34,2011-04-30,22.73,10096,United Kingdom,772.82
541473,58697,PRODUTO TESTE,28,2011-03-13,12.63,10112,United Kingdom,353.64000000000004
536379,47745,PRODUTO TESTE,22,2011-04-10,40.17,10127,United Kingdom,883.74
544631,85888,PRODUTO TESTE,36,2011-09-12,14.33,10196,United Kingdom,515.88
544002,71849,PRODUTO TESTE,15,2011-10-30,0.78,10145,United Kingdom,11.700000000000001
540575,54382,PRODUTO TESTE,1,2011-07-08,1.46,10121,United Kingdom,1.46
539366,97116,PRODUTO TESTE,16,2011-01-25,48.93,10182,United Kingdom,782.88
542590,64758,PRODUTO TESTE,36,2011-09-26,28.21,10084,United Kingdom,1015.5600000000001
541738,53564,PRODUTO TESTE,47,2011-02-25,24.71,10186,United Kingdom,1161.3700000000001
542349,93409,PRODUTO TESTE,6,2011-01-21,45.93,10073,United Kingdom,275.58
540640,50480,PRODUTO TESTE,14,2011-07-27,17.91,10025,United Kingdom,250.74
538126,47638,PRODUTO TESTE,43,2011-06-05,39.85,10083,United Kingdom,1713.55
536659,44968,PRODUTO TESTE,12,2011-04-24,36.23,10025,United Kingdom,434.76
538549,29825,PRODUTO TESTE,8,2011-12-19,24.12,10023,United Kingdom,192.96
540760,35133,PRODUTO TESTE,40,2011-02-03,38.84,10176,United Kingdom,1553.6000000000001
539816,18188,PRODUTO TESTE,22,2011-01-20,48.31,10158,United Kingdom,1062.8200000000002
540557,75532,PRODUTO TESTE,27,2011-08-03,10.43,10044,United Kingdom,281.61
538499,63097,PRODUTO TESTE,21,2011-06-02,1.37,10167,United Kingdom,28.770000000000003
544440,93930,PRODUTO TESTE,28,2011-10-20,41.16,10013,United Kingdom,1152.48
539300,64997,PRODUTO TESTE,9,2011-01-15,20.48,10056,United Kingdom,184.32
543615,17235,PRODUTO TESTE,35,2011-06-03,27.45,10141,United Kingdom,960.75
539518,65862,PRODUTO TESTE,14,2011-02-23,11.51,10060,United Kingdom,161.14
539992,25772,PRODUTO TESTE,23,2011-01-16,42.17,10146,United Kingdom,969.9100000000001
541434,13344,PRODUTO TESTE,5,2011-06-18,36.2,10174,United Kingdom,181.0
537979,12467,PRODUTO TESTE,26,2011-02-27,24.02,10004,United Kingdom,624.52
539412,46818,PRODUTO TESTE,2,2011-11-04,48.84,10188,United Kingdom,97.68
543238,90586,PRODUTO TESTE,45,2011-07-09,25.79,10104,United Kingdom,1160.55
537301,33047,PRODUTO TESTE,47,2011-06-25,31.26,10101,United Kingdom,1469.22
539937,72594,PRODUTO TESTE,12,2011-12-03,33.87,10092,United Kingdom,406.43999999999994
542049,43897,PRODUTO TESTE,10,2011-05-01,24.74,10086,United Kingdom,247.39999999999998
542356,20198,PRODUTO TESTE,22,2011-03-15,28.36,10138,United Kingdom,623.92
539909,27731,PRODUTO TESTE,6,2011-10-14,11.55,10115,United Kingdom,69.30000000000001
536732,16717,PRODUTO TESTE,42,2011-02-09,18.44,10032,United Kingdom,774.48
540229,24566,PRODUTO TESTE,19,2011-10-29,2.43,10133,Germany,46.17
543290,89493,PRODUTO TESTE,5,2011-12-23,35.17,10022,United Kingdom,175.85000000000002
536253,82621,PRODUTO TESTE,40,2011-06-17,15.54,10075,United Kingdom,621.5999999999999
543987,41801,PRODUTO TESTE,2,2011-08-16,13.96,10158,Germany,27.92
542083,75077,PRODUTO TESTE,19,2011-11-19,34.83,10123,United Kingdom,661.77
536072,28389,PRODUTO TESTE,40,2011-02-18,11.14,10027,United Kingdom,445.6
539093,67478,PRODUTO TESTE,19,2011-04-22,48.1,10008,United Kingdom,913.9
537984,28216,PRODUTO TESTE,5,2011-06-22,49.54,10116,United Kingdom,247.7
544543,67670,PRODUTO TESTE,3,2011-08-18,23.18,10092,United Kingdom,69.53999999999999
540993,42188,PRODUTO TESTE,28,2011-09-05,20.37,10192,United Kingdom,570.36
538917,87297,PRODUTO TESTE,1,2011-12-04,4.41,10104,United Kingdom,4.41
538502,85154,PRODUTO TESTE,14,2011-06-28,39.02,10186,United Kingdom,546.2800000000001
541074,40010,PRODUTO TESTE,28,2011-03-04,8.55,10042,United Kingdom,239.40000000000003
536045,13703,PRODUTO TESTE,15,2011-03-11,46.69,10089,United Kingdom,700.3499999999999
538316,39000,PRODUTO TESTE,40,2011-10-20,49.53,10027,United Kingdom,1981.2
537488,35376,PRODUTO TESTE,32,2011-06-18,6.56,10114,United Kingdom,209.92
541581,48287,PRODUTO TESTE,2,2011-08-19,34.31,10037,United Kingdom,68.62
542023,61689,PRODUTO TESTE,39,2011-07-25,23.57,10098,United Kingdom,919.23
540203,99069,PRODUTO TESTE,45,2011-10-24,27.29,10068,United Kingdom,1228.05
537260,15645,PRODUTO TESTE,6,2011-03-21,9.39,10037,United Kingdom,56.34
539335,59940,PRODUTO TESTE,14,2011-03-04,36.31,10019,United Kingdom,508.34000000000003
543586,25446,PRODUTO TESTE,16,2011-09-25,8.75,10102,United Kingdom,140.0
537833,59220,PRODUTO TESTE,18,2011-06-08,44.32,10189,France,797.76
537470,67314,PRODUTO TESTE,20,2011-10-25,22.97,10039,United Kingdom,459.4
537003,82862,PRODUTO TESTE,44,2011-02-17,31.93,10080,United Kingdom,1404.92
543350,60399,PRODUTO TESTE,30,2011-04-10,46.13,10044,United Kingdom,1383.9
537078,26025,PRODUTO TESTE,44,2011-12-17,37.03,10161,United Kingdom,1629.3200000000002
541234,92228,PRODUTO TESTE,14,2011-11-04,27.27,10082,United Kingdom,381.78
544991,46485,PRODUTO TESTE,23,2011-01-23,20.43,10194,United Kingdom,469.89
539710,67721,PRODUTO TESTE,10,2011-01-24,17.41,10016,United Kingdom,174.1
537861,33847,PRODUTO TESTE,27,2011-02-13,47.34,10116,Germany,1278.18
536017,98920,PRODUTO TESTE,4,2011-11-24,13.02,10130,United Kingdom,52.08
537400,14010,PRODUTO TESTE,47,2011-02-15,20.76,10198,United Kingdom,975.72
544576,23902,PRODUTO TESTE,9,2011-04-20,39.02,10174,Germany,351.18
537292,99110,PRODUTO TESTE,3,2011-02-19,18.53,10176,United Kingdom,55.59
536179,50681,PRODUTO TESTE,37,2011-08-06,44.39,10126,United Kingdom,1642.43
539767,91501,PRODUTO TESTE,12,2011-04-15,2.05,10085,United Kingdom,24.599999999999998
539212,99133,PRODUTO TESTE,5,2011-04-30,31.62,10026,United Kingdom,158.1
542457,75297,PRODUTO TESTE,33,2011-08-25,25.66,10086,France,846.78
540707,71493,PRODUTO TESTE,41,2011-07-01,46.69,10072,United Kingdom,1914.29
544231,65239,PRODUTO TESTE,5,2011-03-12,21.45,10007,United Kingdom,107.25
540208,71497,PRODUTO TESTE,17,2011-06-19,7.21,10040,United Kingdom,122.57
542415,33139,PRODUTO TESTE,21,2011-06-17,16.82,10106,United Kingdom,353.22
543909,83366,PRODUTO TESTE,33,2011-05-10,19.96,10073,United Kingdom,658.6800000000001
540172,26848,PRODUTO TESTE,14,2011-07-14,29.37,10198,United Kingdom,411.18
538558,53156,PRODUTO TESTE,23,2011-04-30,14.09,10095,Eire,324.07
544769,43678,PRODUTO TESTE,22,2011-05-02,27.74,10191,United Kingdom,610.28
536353,32959,PRODUTO TESTE,26,2011-04-02,21.47,10008,United Kingdom,558.22
541203,28587,PRODUTO TESTE,26,2011-05-01,32.75,10040,United Kingdom,851.5
544882,82762,PRODUTO TESTE,49,2011-02-21,11.83,10141,France,579.67
536777,53816,PRODUTO TESTE,23,2011-09-12,40.17,10109,United Kingdom,923.9100000000001
543644,74862,PRODUTO TESTE,44,2011-09-15,13.85,10060,United Kingdom,609.4
543473,89098,PRODUTO TESTE,14,2011-09-05,29.2,10104,United Kingdom,408.8
544360,85166,PRODUTO TESTE,33,2011-03-03,15.36,10180,Germany,506.88
539794,45993,PRODUTO TESTE,44,2011-06-14,3.84,10077,United Kingdom,168.95999999999998
538292,25397,PRODUTO TESTE,3,2011-04-17,16.32,10009,United Kingdom,48.96
540609,96400,PRODUTO TESTE,26,2011-10-06,11.0,10062,United Kingdom,286.0
537282,37896,PRODUTO TESTE,45,2011-05-03,44.69,10187,United Kingdom,2011.05
543585,79228,PRODUTO TESTE,25,2011-06-01,13.68,10152,United Kingdom,342.0
541969,79168,PRODUTO TESTE,44,2011-06-15,48.73,10167,United Kingdom,2144.12
540349,49838,PRODUTO TESTE,18,2011-10-05,24.87,10182,United Kingdom,447.66
540642,24719,PRODUTO TESTE,43,2011-09-14,11.44,10023,Eire,491.91999999999996
542409,52491,PRODUTO TESTE,29,2011-10-27,19.87,10056,United Kingdom,576.23
540708,23104,PRODUTO TESTE,21,2011-06-06,9.58,10011,United Kingdom,201.18
543558,41692,PRODUTO TESTE,6,2011-10-27,41.77,10000,United Kingdom,250.62
544321,44474,PRODUTO TESTE,4,2011-11-14,6.44,10166,United Kingdom,25.76
544548,56644,PRODUTO TESTE,10,2011-07-11,43.74,10187,United Kingdom,437.40000000000003
541580,26779,PRODUTO TESTE,36,2011-09-06,2.77,10031,United Kingdom,99.72
542682,86125,PRODUTO TESTE,20,2011-11-28,15.33,10144,United Kingdom,306.6
538799,17101,PRODUTO TESTE,16,2011-11-03,7.42,10106,United Kingdom,118.72
536343,98706,PRODUTO TESTE,20,2011-04-11,34.42,10013,United Kingdom,688.4000000000001
539600,38149,PRODUTO TESTE,13,2011-09-19,25.86,10183,United Kingdom,336.18
543845,54057,PRODUTO TESTE,39,2011-06-12,47.0,10174,United Kingdom,1833.0
537201,88803,PRODUTO TESTE,16,2011-02-24,18.63,10113,Germany,298.08
540911,68880,PRODUTO TESTE,20,2011-05-16,2.52,10141,United Kingdom,50.4
537730,15087,PRODUTO TESTE,25,2011-12-23,38.2,10079,United Kingdom,955.0000000000001
539863,64367,PRODUTO TESTE,30,2011-12-16,29.19,10158,United Kingdom,875.7
537290,60948,PRODUTO TESTE,13,2011-10-15,41.46,10089,United Kingdom,538.98
543292,60669,PRODUTO TESTE,32,2011-07-29,37.04,10012,United Kingdom,1185.28
542825,99289,PRODUTO TESTE,25,2011-10-04,8.97,10034,United Kingdom,224.25000000000003
542343,57775,PRODUTO TESTE,30,2011-03-02,49.98,10193,United Kingdom,1499.3999999999999
538116,27309,PRODUTO TESTE,24,2011-04-20,9.1,10057,United Kingdom,218.39999999999998
540773,55495,PRODUTO TESTE,22,2011-03-05,41.58,10062,United Kingdom,914.76
536943,92564,PRODUTO TESTE,47,2011-12-09,11.02,10158,France,517.9399999999999
542016,14270,PRODUTO TESTE,46,2011-06-01,43.89,10057,United Kingdom,2018.94
536871,85770,PRODUTO TESTE,43,2011-05-28,24.05,10039,United Kingdom,1034.15
543316,56008,PRODUTO TESTE,17,2011-09-04,21.73,10192,United Kingdom,369.41
540130,74451,PRODUTO TESTE,24,2011-07-27,41.77,10039,United Kingdom,1002.48
543931,97146,PRODUTO TESTE,19,2011-05-16,29.18,10018,United Kingdom,554.42
540747,84903,PRODUTO TESTE,49,2011-04-26,31.25,10134,United Kingdom,1531.25
540923,46717,PRODUTO TESTE,20,2011-07-07,12.19,10173,United Kingdom,243.79999999999998
542233,94137,PRODUTO TESTE,36,2011-01-28,22.58,10025,Eire,812.8799999999999
543378,52508,PRODUTO TESTE,15,2011-03-10,18.79,10141,United Kingdom,281.84999999999997
537418,98072,PRODUTO TESTE,15,2011-01-16,33.43,10108,United Kingdom,501.45
540601,98384,PRODUTO TESTE,32,2011-02-26,10.23,10166,United Kingdom,327.36
536269,29946,PRODUTO TESTE,16,2011-03-14,20.58,10025,United Kingdom,329.28
543321,72809,PRODUTO TESTE,4,2011-01-21,27.55,10123,Eire,110.2
543788,79309,PRODUTO TESTE,43,2011-10-27,44.85,10168,United Kingdom,1928.55
538551,25098,PRODUTO TESTE,15,2011-03-08,12.01,10072,United Kingdom,180.15
540964,23631,PRODUTO TESTE,46,2011-02-05,25.27,10125,United Kingdom,1162.42
539563,90811,PRODUTO TESTE,49,2011-12-12,20.33,10025,United Kingdom,996.17
537602,88598,PRODUTO TESTE,22,2011-03-29,34.38,10184,Eire,756.36
538744,62305,PRODUTO TESTE,29,2011-10-01,7.86,10159,United Kingdom,227.94
539636,21687,PRODUTO TESTE,36,2011-08-23,26.21,10060,United Kingdom,943.5600000000001
544286,49535,PRODUTO TESTE,11,2011-08-18,31.65,10077,United Kingdom,348.15
540903,80879,PRODUTO TESTE,25,2011-07-05,41.6,10108,United Kingdom,1040.0
539484,18939,PRODUTO TESTE,25,2011-10-09,1.49,10193,United Kingdom,37.25
541944,46592,PRODUTO TESTE,13,2011-10-25,23.12,10179,United Kingdom,300.56
539874,95793,PRODUTO TESTE,47,2011-12-10,36.15,10194,United Kingdom,1699.05
540403,36842,PRODUTO TESTE,28,2011-12-27,4.2,10087,Germany,117.60000000000001
537960,98919,PRODUTO TESTE,36,2011-09-21,20.6,10140,United Kingdom,741.6
543783,92980,PRODUTO TESTE,19,2011-12-06,39.38,10152,United Kingdom,748.22
543801,62841,PRODUTO TESTE,22,2011-02-08,26.84,10096,United Kingdom,590.48
537574,25721,PRODUTO TESTE,19,2011-07-17,37.62,10091,United Kingdom,714.78
539114,29984,PRODUTO TESTE,18,2011-08-26,18.52,10091,United Kingdom,333.36
538447,11546,PRODUTO TESTE,31,2011-12-05,46.04,10172,United Kingdom,1427.24
544306,79740,PRODUTO TESTE,49,2011-02-13,4.33,10077,United Kingdom,212.17000000000002
536587,75293,PRODUTO TESTE,37,2011-10-22,5.01,10055,United Kingdom,185.37
537866,38992,PRODUTO TESTE,31,2011-01-29,26.66,10072,United Kingdom,826.46
541040,61938,PRODUTO TESTE,23,2011-09-10,32.1,10078,United Kingdom,738.3000000000001
538240,83488,PRODUTO TESTE,47,2011-04-17,11.84,10022,United Kingdom,556.48
540829,17803,PRODUTO TESTE,16,2011-11-01,11.69,10017,United Kingdom,187.04
542725,27899,PRODUTO TESTE,25,2011-12-06,37.58,10144,United Kingdom,939.5
543457,82664,PRODUTO TESTE,12,2011-02-27,14.94,10015,United Kingdom,179.28
536891,43268,PRODUTO TESTE,5,2011-04-05,36.5,10113,United Kingdom,182.5
537249,96316,PRODUTO TESTE,33,2011-01-28,32.21,10155,United Kingdom,1062.93
536856,89268,PRODUTO TESTE,12,2011-09-17,4.62,10144,United Kingdom,55.44
544189,18479,PRODUTO TESTE,27,2011-11-20,35.7,10089,United Kingdom,963.9000000000001
541868,46324,PRODUTO TESTE,27,2011-08-08,44.04,10038,United Kingdom,1189.08
540782,75843,PRODUTO TESTE,41,2011-02-18,40.92,10186,United Kingdom,1677.72
543118,22275,PRODUTO TESTE,46,2011-03-05,0.94,10167,United Kingdom,43.239999999999995
541274,87474,PRODUTO TESTE,25,2011-01-13,27.22,10122,United Kingdom,680.5
540591,19855,PRODUTO TESTE,27,2011-09-21,30.14,10007,United Kingdom,813.78
542328,58909,PRODUTO TESTE,43,2011-02-24,14.87,10063,United Kingdom,639.41
536324,32211,PRODUTO TESTE,21,2011-11-06,10.13,10031,United Kingdom,212.73000000000002
541457,67523,PRODUTO TESTE,26,2011-04-03,34.4,10172,United Kingdom,894.4
540473,45268,PRODUTO TESTE,36,2011-07-07,38.68,10041,United Kingdom,1392.48
536625,34368,PRODUTO TESTE,19,2011-09-01,45.67,10056,United Kingdom,867.73
538371,85307,PRODUTO TESTE,17,2011-07-17,45.33,10195,United Kingdom,770.61
540036,24353,PRODUTO TESTE,21,2011-06-24,17.29,10163,United Kingdom,363.09
539084,54408,PRODUTO TESTE,41,2011-05-03,30.39,10043,United Kingdom,1245.99
538610,25163,PRODUTO TESTE,21,2011-06-06,5.53,10076,United Kingdom,116.13000000000001
541841,22326,PRODUTO TESTE,12,2011-03-29,5.18,10103,United Kingdom,62.16
539639,28466,PRODUTO TESTE,27,2011-04-18,4.04,10132,United Kingdom,109.08
540479,33073,PRODUTO TESTE,33,2011-10-03,46.39,10187,United Kingdom,1530.8700000000001
543184,47082,PRODUTO TESTE,45,2011-11-19,8.05,10174,Eire,362.25000000000006
536838,52063,PRODUTO TESTE,44,2011-11-06,24.38,10195,France,1072.72
539239,22488,PRODUTO TESTE,38,2011-05-01,21.94,10008,United Kingdom,833.72
536657,13533,PRODUTO TESTE,37,2011-04-28,16.58,10047,United Kingdom,613.4599999999999
544345,18519,PRODUTO TESTE,19,2011-01-22,27.12,10112,United Kingdom,515.28
537670,66789,PRODUTO TESTE,13,2011-04-10,0.64,10009,United Kingdom,8.32
543378,97654,PRODUTO TESTE,25,2011-08-02,19.32,10071,United Kingdom,483.0
537717,12278,PRODUTO TESTE,33,2011-04-08,24.23,10030,United Kingdom,799.59
538916,13127,PRODUTO TESTE,23,2011-09-25,40.26,10186,United Kingdom,925.9799999999999
